4	Administração
24	Comunicações
26	Transporte
3	Essencial à Justiça
14	Direitos da Cidadania
23	Comércio e Serviços
20	Agricultura
6	Seguranca Publica
8	Assistência Social
19	Ciência e Tecnologia
12	Educação
28	Encargos Especiais
18	Gestão Ambiental
10	Saude
17	Saneamento
21	Organização Agrária
22	Indústria
13	Cultura
25	Energia
9	Previdência Social
7	Relações Exteriores
11	Trabalho
27	Desporto e Lazer
5	Defesa Nacional
15	Urbanismo
2	Judiciaria
